gz_id,label,start,end_,partido_generico,provincia_generica,region,iglesia_cat,servido_por,categoria,categoria_especial,cabildo,parcialidad,es_parte_de,lat,lon,cert,metodo,curato_generico,pais,nombre,variantes,nombrehoy,santo,start_ex,end_ex,fuente_ID,importancia
1000054,Guachinango,1111,9999,Guauchinango,Guadalajara,GDJ,Curato,s.d.,Poblacion,Real de minas,s.d.,No,1000000,20.5764010002,-104.382004,Buena,Geoservice/Satelite,Guachinango,MEX,Guachinango,None,None,None,start,end,gerhard-north,5
1000055,San Sebastian,1111,9999,Hostoticpac,Guadalajara,GDJ,Curato,s.d.,Poblacion,Real de minas,s.d.,No,1000000,20.7608582687,-104.850915675,Buena,Geoservice/Satelite,San Sebastian,MEX,San Sebastian,San Sebastian de Xolapa|,None,None,start,end,gerhard-north,4
1000056,Hostotipaquillo,1697,9999,Hostotipaquillo,Guadalajara,GDJ,Curato,s.d.,Poblacion,Real de minas,s.d.,No,1000000,21.0597989998,-104.050003,Buena,Geoservice/Satelite,Hostotipaquillo,MEX,Hostotipaquillo,None,None,San Miguel,exact,end,gerhard-north,4
1000057,La Barca,1767,9999,La Barca,Guadalajara,GDJ,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,20.277222,-102.549722,Buena,Geoservice/Satelite,La Barca,MEX,Santa Monica La Barca,None,None,Santa Monica,ca,end,tanck,5
1000057,La Barca,1111,1766,La Barca,Guadalajara,GDJ,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,20.277222,-102.549722,Buena,Geoservice/Satelite,La Barca,MEX,Santa Monica La Barca,None,None,Santa Monica,start,end,tanck,5
1000058,Lagos,1563,9999,Lagos,Guadalajara,GDJ,Curato,s.d.,Villa,Villa,s.d.,No,1000000,21.3575499998,-101.932869,Buena,Geoservice/Satelite,Lagos,MEX,Lagos,None,Lagos de Moren,None,exact,end,gerhard-north,4
1000059,Puerto de San Blas,1111,1769,Tepic,Guadalajara,GDJ,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,21.5411399999,-105.285294,Buena,Geoservice/Satelite,Puerto de San Blas,MEX,San Blas,None,None,None,start,end,gerhard-north,6
1000059,Puerto de San Blas,1770,9999,Tepic,Guadalajara,GDJ,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,21.5324120003,-105.285814,Buena,Geoservice/Satelite,Puerto de San Blas,MEX,San Blas,None,None,None,ca,end,gerhard-north,5
1000060,San Cristobal de La Barranca,1111,9999,San Cristobal Barranca,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.043889,-103.428333,Buena,Geoservice/Satelite,San Cristobal de La Barranca,MEX,San Cristobal de La Barranca,None,None,None,start,end,tanck,5
1000061,Santa Maria del Oro,1111,9999,Santa Maria del Oro,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.3336110002,-104.588056,Buena,Geoservice/Satelite,Santa Maria del Oro,MEX,Santa Maria del Oro,Tequepexpan|,None,None,start,end,tanck,5
1000062,Sayula,1111,1759,Sayula,Guadalajara,GDJ,Curato,OFM,Poblacion,"""Pueblo""",s.d.,No,1000000,19.8816590004,-103.600016,Buena,Geoservice/Satelite,Sayula,MEX,San Francisco Sayula,None,None,San Francisco,start,end,gerhard-north,5
1000062,Sayula,1760,9999,Sayula,Guadalajara,GDJ,Curato,Secular,Poblacion,"""Pueblo""",s.d.,No,1000000,19.8816590004,-103.600016,Buena,Geoservice/Satelite,Sayula,MEX,San Francisco Sayula,None,None,San Francisco,not_after,end,gerhard-north,5
1000063,Sentispac,1111,9999,Sentispac,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.8050000001,-105.346111,Buena,Geoservice/Satelite,Sentispac,MEX,Asuncion Sentispac,None,None,Asuncion,start,end,tanck,5
1000064,Tala,1111,9999,Tala,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.6483329998,-103.701111,Buena,Geoservice/Satelite,Tala,MEX,San Francisco Tala,None,None,San Francisco,start,end,tanck,5
1000065,Tepatitlan,1111,9999,Tepactitlan,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.8166669996,-102.761111,Buena,Geoservice/Satelite,Tepatitlan,MEX,San Francisco Tepatitlan,Tecpatitlan|,None,San Francisco,start,end,tanck,5
1000066,Tepic,1767,9999,Tepic,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.5161110004,-104.893889,Buena,Geoservice/Satelite,Tepic,MEX,Santa Cruz Tepic,None,None,Santa Cruz,exact,end,tanck,5
1000066,Tepic,1111,1766,Tepic,Guadalajara,GDJ,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.5161110004,-104.893889,Buena,Geoservice/Satelite,Xalisco,MEX,Santa Cruz Tepic,None,None,Santa Cruz,start,end,tanck,5
1000067,Tequila,1111,9999,Tequila,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.8850589996,-103.836218,Buena,Geoservice/Satelite,Tequila,MEX,Santiago Tequila,None,None,Santiago,start,end,tanck,5
1000068,Tlajomulco,1111,1799,Tlajomulco,Guadalajara,GDJ,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,20.4745,-103.4466,Buena,Geoservice/Satelite,Tlajomulco,MEX,Santiago Tlajomulco,None,None,Santiago,start,end,tanck,5
1000068,Tlajomulco,1800,9999,Tlajomulco,Guadalajara,GDJ,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,20.4745,-103.4466,Buena,Geoservice/Satelite,Tlajomulco,MEX,Santiago Tlajomulco,None,None,Santiago,ca,end,tanck,5
1000069,Tomatlan,1111,9999,Tomatlan,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.9408329997,-105.248611,Buena,Geoservice/Satelite,Tomatlan,MEX,Santiago Tomatlan,None,None,Santiago,start,end,tanck,5
1000070,Tonala,1111,9999,Tonala,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.623611,-103.241111,Buena,Geoservice/Satelite,Tonala,MEX,Santiago Tonala,None,None,Santiago,start,end,tanck,5
1000071,Tuxcacuesco,1769,9999,Tuxcacuesco,Guadalajara,GDJ,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6969439997,-103.982778,Buena,Geoservice/Satelite,Tuxcacuesco,MEX,San Antonio Tuxcacuesco,None,None,San Antonio,exact,end,tanck,5
1000071,Tuxcacuesco,1111,1578,Tuxcacuesco,Guadalajara,GDJ,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6969439997,-103.982778,Buena,Geoservice/Satelite,Tuxcacuesco,MEX,San Antonio Tuxcacuesco,None,None,San Antonio,start,end,tanck,6
1000071,Tuxcacuesco,1579,1768,Tuxcacuesco,Guadalajara,GDJ,Vicaria,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6969439997,-103.982778,Buena,Geoservice/Satelite,Zapotitlan,MEX,San Antonio Tuxcacuesco,None,None,San Antonio,not_before,end,tanck,5
1000072,Zapotlan,1111,9999,Zapotlan,Guadalajara,GDJ,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.7027779998,-103.4625,Buena,Geoservice/Satelite,Zapotlan,MEX,Asuncion Zapotlan,Zapotlan el Grande,Ciudad Guzman,Asuncion,start,end,tanck,5
1000073,Celaya,1570,1572,Celaya,Guanajuato,NES,s.d.,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,20.5248293397,-100.815215,Suficiente,Geoservice/Satelite,Celaya,MEX,Celaya,None,None,None,exact,end,gerhardNE,4
1000073,Celaya,1573,9999,Celaya,Guanajuato,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,20.5248293397,-100.815215,Suficiente,Geoservice/Satelite,Celaya,MEX,Celaya,None,None,None,exact,end,gerhardNE,3
1000074,Leon,1576,9999,Villa de Leon,Guanajuato,NES,Curato,s.d.,Villa,Villa,Cabildo,No,1000000,21.1195600002,-101.676224,Suficiente,Geoservice/Satelite,Leon,MEX,Leon,None,None,None,exact,end,gerhardNE,3
1000075,San Luis de La Paz,1111,9999,San Luis de la Paz,Guanajuato,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.2974999996,-100.516667,Buena,Geoservice/Satelite,San Luis de La Paz,MEX,San Luis de La Paz,None,None,None,start,end,tanck,5
1000076,San Miguel el Grande,1542,9999,San Miguel el Grande,Guanajuato,NES,Curato,s.d.,Villa,Villa,Cabildo,No,1000000,20.9111599999,-100.740097,Suficiente,Geoservice/Satelite,San Miguel el Grande,MEX,San Miguel el Grande,None,San Miguel de Allende,None,exact,end,gerhardNE,3
1000077,Actopan,1111,1547,Actopan,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.266944,-98.9447220003,Buena,Geoservice/Satelite,Actopan,MEX,San Nicolas Actopan,Octupan|Octupa,None,San Nicolas,start,end,tanck,6
1000077,Actopan,1548,1749,Actopan,Mexico,NES,Curato,OSA,Pueblo,Pueblo de indios,s.d.,No,1000000,20.266944,-98.9447220003,Buena,Geoservice/Satelite,Actopan,MEX,San Nicolas Actopan,Octupan|Octupa,None,San Nicolas,exact,end,tanck,5
1000077,Actopan,1750,9999,Actopan,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,20.266944,-98.9447220003,Buena,Geoservice/Satelite,Actopan,MEX,San Nicolas Actopan,Octupan|Octupa,None,San Nicolas,ca,end,tanck,5
1000078,Apan,1772,9999,Apan,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.7100000001,-98.4497219999,Buena,Geoservice/Satelite,Apan,MEX,Asuncion Apan,None,None,Asuncion,ca,end,tanck,5
1000078,Apan,1111,1569,Apan,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.7100000001,-98.4497219999,Buena,Geoservice/Satelite,Apan,MEX,Asuncion Apan,None,None,Asuncion,start,end,tanck,6
1000078,Apan,1570,1771,Apan,Mexico,NES,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,19.7100000001,-98.4497219999,Buena,Geoservice/Satelite,Apan,MEX,Asuncion Apan,None,None,Asuncion,not_after,end,tanck,5
1000079,Cadereyta,1642,1650,Cadereyta,Mexico,NES,Mision,OFM,Villa,Villa,s.d.,No,1000000,20.6949601994,-99.8155386996,Buena,Geoservice/Satelite,Cadereyta,MEX,None,None,None,San Pedro y San Pablo,ca,end,tanck,7
1000079,Cadereyta,1641,1641,Cadereyta,Mexico,NES,s.d.,s.d.,Villa,Villa,s.d.,No,1000000,20.6949601994,-99.8155386996,Buena,Geoservice/Satelite,Cadereyta,MEX,None,None,None,San Pedro y San Pablo,exact,end,tanck,7
1000079,Cadereyta,1637,1639,Cadereyta,Mexico,NES,s.d.,s.d.,Poblacion,Villa,s.d.,No,1000000,20.6949601994,-99.8155386996,Buena,Geoservice/Satelite,Cadereyta,MEX,None,None,None,None,ca,ca,tanck,7
1000079,Cadereyta,1640,1640,Cadereyta,Mexico,NES,s.d.,s.d.,Poblacion,Villa,s.d.,No,1000000,20.6949601994,-99.8155386996,Buena,Geoservice/Satelite,Cadereyta,MEX,None,None,None,San Pedro y San Pablo,ca,exact,tanck,7
1000079,Cadereyta,1651,9999,Cadereyta,Mexico,NES,s.d.,s.d.,Villa,Villa,s.d.,No,1000000,20.6949601994,-99.8155386996,Buena,Geoservice/Satelite,Cadereyta,MEX,None,None,None,San Pedro y San Pablo,ca,end,tanck,7
1000080,Chalco,1111,1557,Chalco,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.2647220002,-98.8974999999,Buena,Geoservice/Satelite,Chalco,MEX,Santiago Chalco,None,None,Santiago,start,end,tanck,6
1000080,Chalco,1761,9999,Chalco,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.2647220002,-98.8974999999,Buena,Geoservice/Satelite,Chalco,MEX,Santiago Chalco,None,None,Santiago,exact,end,tanck,6
1000080,Chalco,1558,1760,Chalco,Mexico,NES,Curato,OP,Pueblo,Pueblo de indios,s.d.,No,1000000,19.2647220002,-98.8974999999,Buena,Geoservice/Satelite,Chalco,MEX,Santiago Chalco,None,None,Santiago,exact,end,tanck,6
1000081,Chilapa,1111,9999,Chilapa,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.5986109998,-99.176667,Buena,Geoservice/Satelite,Chilapa,MEX,Asuncion Chilapa,None,None,Asuncion,start,end,tanck,5
1000082,Coatepec,1752,9999,Coatepec,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3838889999,-98.8461109998,Buena,Geoservice/Satelite,Coatepec,MEX,Natividad de La Virgen Coatepec,Coatepec-Chalco| Coatepec Chalco|,None,Natividad de La Virgen,exact,end,tanck,5
1000082,Coatepec,1560,1751,Coatepec,Mexico,NES,Curato,OP,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3838889999,-98.8461109998,Buena,Geoservice/Satelite,Coatepec,MEX,Natividad de La Virgen Coatepec,Coatepec-Chalco| Coatepec Chalco|,None,Natividad de La Virgen,not_after,end,tanck,5
1000082,Coatepec,1527,1559,Coatepec,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3838889999,-98.8461109998,Buena,Geoservice/Satelite,Coatepec,MEX,Natividad de La Virgen Coatepec,Coatepec-Chalco| Coatepec Chalco|,None,Natividad de La Virgen,not_before,end,tanck,5
1000082,Coatepec,1111,1526,Coatepec,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3838889999,-98.8461109998,Buena,Geoservice/Satelite,Coatepec,MEX,Natividad de La Virgen Coatepec,Coatepec-Chalco| Coatepec Chalco|,None,Natividad de La Virgen,start,end,tanck,6
1000083,Coyoacan,1111,1527,Coyoacan,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3500000001,-99.1616669998,Buena,Geoservice/Satelite,Coyoacan,MEX,San Juan Bautista Coyoacan,None,None,San Juan Bautista,start,end,tanck,6
1000083,Coyoacan,1752,9999,Coyoacan,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3500000001,-99.1616669998,Buena,Geoservice/Satelite,Coyoacan,MEX,San Juan Bautista Coyoacan,None,None,San Juan Bautista,not_before,end,tanck,5
1000083,Coyoacan,1528,1751,Coyoacan,Mexico,NES,Curato,OP,Pueblo,Pueblo de indios,s.d.,No,1000000,19.3500000001,-99.1616669998,Buena,Geoservice/Satelite,Coyoacan,MEX,San Juan Bautista Coyoacan,None,None,San Juan Bautista,exact,end,tanck,5
1000084,Cuautitlan,1111,9999,Cuautitlan,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6622151599,-99.2075400199,Buena,Geoservice/Satelite,Cuautitlan,MEX,San Buenaventura Cuautitlan,None,None,San Buenaventura,start,end,tanck,5
1000085,Cuautla,1111,1580,Cuautla-Amilpas,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.8116669996,-98.9547220001,Buena,Geoservice/Satelite,Cuautla,MEX,Santiago Cuautla,None,None,Santiago,start,end,tanck,5
1000085,Cuautla,1581,9999,Cuautla-Amilpas,Mexico,NES,Curato,OP,Pueblo,Pueblo de indios,s.d.,No,1000000,18.8116669996,-98.9547220001,Buena,Geoservice/Satelite,Cuautla,MEX,Santiago Cuautla,None,None,Santiago,not_before,end,tanck,5
1000086,Cuernavaca,1525,1528,Cuernavaca,Mexico,NES,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,18.9186110004,-99.2341670004,Buena,Geoservice/Satelite,Cuernavaca,MEX,Asuncion Cuernavaca,Cuauhnahuac,None,Asuncion,exact,exact,tanck,6
1000086,Cuernavaca,1529,1755,Cuernavaca,Mexico,NES,Curato,OFM,Villa,Villa,s.d.,No,1000000,18.9186110004,-99.2341670004,Buena,Geoservice/Satelite,Cuernavaca,MEX,Asuncion Cuernavaca,Cuauhnahuac,None,Asuncion,exact,end,tanck,5
1000086,Cuernavaca,1756,9999,Cuernavaca,Mexico,NES,Curato,Secular,Villa,Villa,s.d.,No,1000000,18.9186110004,-99.2341670004,Buena,Geoservice/Satelite,Cuernavaca,MEX,Asuncion Cuernavaca,Cuauhnahuac,None,Asuncion,not_after,end,tanck,5
1000086,Cuernavaca,1111,1524,Cuernavaca,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.9186110004,-99.2341670004,Buena,Geoservice/Satelite,Cuernavaca,MEX,Asuncion Cuernavaca,Cuauhnahuac,None,Asuncion,start,exact,tanck,6
1000087,Ecatepec,1111,9999,Ecatepec,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6097220001,-99.0599999996,Buena,Geoservice/Satelite,Ecatepec,MEX,San Cristobal Ecatepec,None,None,San Cristobal,start,end,tanck,5
1000088,Huejutla,1111,9999,Huejutla,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,21.1402779996,-98.4199999998,Buena,Geoservice/Satelite,Huejutla,MEX,San Agustin Huejutla,Real de Huejutla|,None,San Agustin,start,end,tanck,5
1000089,Huichapan,1111,9999,Huichapan,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.3733330003,-99.6488890004,Buena,Geoservice/Satelite,Huichapan,MEX,San Mateo Huichapan,None,None,San Mateo,start,end,tanck,5
1000090,Ixmiquilpan,1111,9999,Ixmiquilpan,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.4822219999,-99.2186109998,Buena,Geoservice/Satelite,Ixmiquilpan,MEX,San Nicolas Ixmiquilpan,None,None,San Nicolas,start,end,tanck,5
1000091,Ixtlahuaca,1111,9999,Ixtlahuaca,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.5688890002,-99.7669440001,Buena,Geoservice/Satelite,Ixtlahuaca,MEX,San Francisco Ixtlahuaca,None,None,San Francisco,start,end,tanck,5
1000092,Lerma,1613,9999,Lerma,Mexico,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,19.2847219998,-99.5119440002,Buena,Geoservice/Satelite,Lerma,MEX,Santa Clara Lerma,None,None,Santa Clara,exact,end,tanck,3
1000093,Tenancingo,1111,9999,Malinalco,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.9608330004,-99.5905560003,Buena,Geoservice/Satelite,Tenancingo,MEX,San Francisco Tenancingo,None,None,San Francisco,start,end,tanck,6
1000094,Metepec,1111,9999,Metepec,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.2511110003,-99.6047219997,Buena,Geoservice/Satelite,Metepec,MEX,San Juan Bautista Metepec,None,None,San Juan Bautista,start,end,tanck,5
1000095,Metztitlan,1111,9999,Metztitlan,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.5922220004,-98.7608329999,Buena,Geoservice/Satelite,Metztitlan,MEX,San Agustin Metztitlan,None,None,San Agustin,start,end,tanck,5
1000096,Mexicaltzingo,1111,9999,Mexicaltzingo,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.355556,-99.1188890002,Buena,Geoservice/Satelite,Mexicaltzingo,MEX,San Marcos Mexicaltzingo,None,None,San Marcos,start,end,tanck,5
1000097,Otumba,1111,9999,Otumba,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6969439997,-98.7547219996,Buena,Geoservice/Satelite,Otumba,MEX,Concepcion Otumba,None,None,Concepcion,start,end,tanck,5
1000098,Queretaro,1531,9999,Queretaro,Mexico,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,20.5875000003,-100.392778,Buena,Geoservice/Satelite,Queretaro,MEX,Santiago Queretaro,None,None,Santiago,exact,end,tanck,3
1000099,Tacuba,1521,9999,Tacuba,Mexico,NES,Curato,s.d.,Villa,Villa,s.d.,No,1000000,19.4587135303,-99.1877214998,Buena,Geoservice/Satelite,Tacuba,MEX,San Gabriel Tacuba,None,None,San Gabriel,arbitrary,end,tanck,4
1000100,Taxco,1111,9999,Taxco,Mexico,NES,Curato,s.d.,Poblacion,Real de minas,s.d.,No,1000000,18.5563889996,-99.6033330004,Buena,Geoservice/Satelite,Taxco,MEX,Taxco,None,None,None,start,end,tanck,4
1000101,Temascaltepec,1111,9999,Temascaltepec,Mexico,NES,Curato,s.d.,Poblacion,Real de minas,s.d.,No,1000000,19.0468660001,-100.033503,Suficiente,Geoservice/Satelite,Temascaltepec,MEX,Temascaltepec,None,None,None,start,end,gerhardNE,4
1000102,Tenango del Valle,1111,9999,Tenango del Valle,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.1024999999,-99.5888889998,Buena,Geoservice/Satelite,Tenango Del Valle,MEX,Asuncion Tenango del Valle,None,None,Asuncion,start,end,tanck,5
1000103,Teotihuacan,1111,9999,Teotihuacan,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.6897220003,-98.8608329997,Buena,Geoservice/Satelite,Teotihuacan,MEX,San Juan Bautista Teotihuacan,None,None,San Juan Bautista,start,end,tanck,5
1000104,Ajuchitlan,1111,9999,Tetela del Rio,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.1541670004,-100.5,Buena,Geoservice/Satelite,Ajuchitlan,MEX,Asuncion Ajuchitlan,None,None,Asuncion,start,end,tanck,5
1000105,Tetela del Rio,1111,9999,Tetela del Rio,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.9808330002,-100.076667,Buena,Geoservice/Satelite,Tetela Del Rio,MEX,Asuncion Tetela del Rio,None,None,Asuncion,start,end,tanck,5
1000106,Tetepango,1111,9999,Tetepango,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.1024999997,-99.1569439997,Buena,Geoservice/Satelite,Tetepango,MEX,Asuncion Tetepango,None,None,Asuncion,start,end,tanck,5
1000107,Texcoco,1551,9999,Texcoco,Mexico,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,19.5055559997,-98.8819440002,Buena,Geoservice/Satelite,Texcoco,MEX,San Antonio Texcoco,None,None,San Antonio,exact,end,tanck,4
1000107,Texcoco,1111,1550,Texcoco,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.5055559997,-98.8819440002,Buena,Geoservice/Satelite,Texcoco,MEX,San Antonio Texcoco,None,None,San Antonio,start,exact,tanck,3
1000108,Tixtla,1111,9999,Tixtla,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.5655559998,-99.3986109998,Buena,Geoservice/Satelite,Tixtla,MEX,San Martin Tixtla,None,None,San Martin,start,end,tanck,5
1000109,Toluca,1522,9999,Toluca,Mexico,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,19.2922220003,-99.6538889999,Buena,Geoservice/Satelite,Toluca,MEX,San Jose Toluca,None,None,San Jose,exact,end,tanck,3
1000110,Tula,1111,9999,Tula,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.0541670002,-99.3416669998,Buena,Geoservice/Satelite,Tula,MEX,San Jose Tula,None,None,San Jose,start,end,tanck,5
1000111,Tulancingo,1111,9999,Tulancingo,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,Cabecera,No,1000000,20.0813890001,-98.3686109997,Buena,Geoservice/Satelite,Tulancingo,MEX,San Juan Bautista Tulancingo,None,None,San Juan Bautista,start,end,tanck,4
1000112,Xochimilco,1559,9999,Xochimilco,Mexico,NES,Curato,s.d.,Ciudad,Ciudad,Cabildo,No,1000000,19.2625000003,-99.1024999999,Buena,Geoservice/Satelite,Xochimilco,MEX,San Bernardino Xochimilco,None,None,San Bernardino,exact,end,tanck,4
1000112,Xochimilco,1111,1558,Xochimilco,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,Cabildo,No,1000000,19.2625000003,-99.1024999999,Buena,Geoservice/Satelite,Xochimilco,MEX,San Bernardino Xochimilco,None,None,San Bernardino,start,exact,tanck,3
1000113,Yahualica,1111,9999,Yahualica,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,20.9488889996,-98.3819440003,Buena,Geoservice/Satelite,Yahualica,MEX,San Juan Bautista Yahualica,None,None,San Juan Bautista,start,end,tanck,5
1000114,Tecpan,1111,9999,Zacatula,Mexico,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.2208330001,-100.629722,Buena,Geoservice/Satelite,Tecpan,MEX,Asuncion Tecpan,None,None,Asuncion,start,end,tanck,6
1000116,Zempoala,1111,1539,Zempoala,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.9150000001,-98.669722,Buena,Geoservice/Satelite,Zempoala,MEX,Todos Santos Zempoala,None,None,Todos Santos,start,end,tanck,5
1000116,Zempoala,1753,9999,Zempoala,Mexico,NES,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,19.9150000001,-98.669722,Buena,Geoservice/Satelite,Zempoala,MEX,Todos Santos Zempoala,None,None,Todos Santos,ca,end,tanck,5
1000116,Zempoala,1541,1752,Zempoala,Mexico,NES,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,19.9150000001,-98.669722,Buena,Geoservice/Satelite,Zempoala,MEX,Todos Santos Zempoala,None,None,Todos Santos,not_before,end,tanck,5
1000116,Zempoala,1540,1540,Zempoala,Mexico,NES,Curato,OSA,Pueblo,Pueblo de indios,s.d.,No,1000000,19.9150000001,-98.669722,Buena,Geoservice/Satelite,Zempoala,MEX,Todos Santos Zempoala,None,None,Todos Santos,ca,end,tanck,5
1000117,Zimapan,1111,1728,Zimapan,Mexico,NES,s.d.,s.d.,Poblacion,Real de minas,s.d.,No,1000000,20.7369439996,-99.3819440001,Buena,Geoservice/Satelite,None,MEX,San Juan Bautista Zimapan,Real de Zimapan|,None,San Juan Bautista,start,end,tanck,5
